Product Page,Product URL,Title,Description,Product Type,Tags,Categories,Visible,Hosted Image URLs,SKU,Option Name 1,Option Value 1,Option Name 2,Option Value 2,Option Name 3,Option Value 3,Price,Sale Price,On Sale,Weight,Length,Width,Height,Stock
/shop/upholstery/,Trevana-Chair,Trevana Chair,"<p style=""white-space: pre-wrap;"">H 29” x W 32” x D 38”<br><br>$2180 As shown, Grade 22<br>$1695 Starting price<br>$1920 COM (Customer’s Own Material) 6.5 yards<br>Shown in Fruitful Natural<br>Loose Seat Cushion, tight back<br>Standard with Dressmaker Skirt<br>Extensive line of fabric options available in the shop<br>Please allow 8-10 weeks for delivery</p><h3 style=""white-space: pre-wrap;""><a href=""/s/69kblq952e05wgkokhybvaynzhcy5n"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Chairs,FALSE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5b5776aa8a922d14c976523b/1534535328644/Trevana+Chair+Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5b5776a970a6ade33e09ac31/1534535328653/Trevana+Chair+Angle.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5b5776a9758d4685ccaf7613/1534535328663/Trevana+Chair+Detail.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a546aa4a991b6ed12f06/5b5776aa6d2a737b3c14d2d6/1534535328650/Trevana+Chair+Side.jpg",112314,,,,,,,2180.00 USD,0.00 USD,,65,32,28,39,Unlimited
/shop/furniture/,Colefax-Console,Colefax Console,"<p style=""white-space: pre-wrap;"">Crafted of gmelina solids, this sturdy console is designed with stacked legs and a glossy two-tone finish. Coated in prized white walnut veneers, it showcases a fine, uniform texture.</p><p style=""white-space: pre-wrap;"">W 68"" X D 28"" X H 30""</p><p style=""white-space: pre-wrap;"">Price applies only to floor model at Dixon Rye. Final Sale. No additional discounts. </p><h3 style=""white-space: pre-wrap;""><a href=""/s/ng9w1qhi28s2k0566f095tdw7izies"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Consoles and Cabinets,TRUE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5b573e5888251b7126215ee1/1543944360279/Colefax+Console+Angle.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5b573e58758d4635218299ab/1543944360301/Colefax+Console+Detail.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5b573e5d8a922dbc850d4752/1543944360285/Colefax+Console+Front.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5b573e5e2b6a282123cb794f/1543944360292/Colefax+Console+Side.jpg",112316,,,,,,,3400.00 USD,0.00 USD,,200,68,28,30,Unlimited
/shop/lighting/,Matagorda-Table-Lamp-Multi-Banded-Drip-Blues,Matagorda Table Lamp | Multi-Banded Drip Blues,"<p style=""white-space: pre-wrap;"">Hand-made in his high-end ceramic studio in Dallas, TX, Paul Schneider lamps are known for their gorgeous hand-thrown shapes and custom glazes. The current lamp collection consists of five unique shapes, named after Texas towns. The Matagorda lamp has a high-fired stoneware body with glossy finish and premium blue glaze in their signature multi-banded drip pattern. Featuring a walnut base and brass sockets and turn knob, it is truly a timeless classic to accent your space. Each lamp is hand made and signed by Paul Schneider.</p><p style=""white-space: pre-wrap;"">W 11"" x D 11"" x H 22""</p>",PHYSICAL,,Table,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a51c8a922dd7291eb135/5b575b7688251b20d604f0a1/1552571573353/Paul_Schneider_Matagorda+Royal+Blue+Drip.jpg,112317,,,,,,,1975.00 USD,0.00 USD,,15,11,11,22,Unlimited
/shop/home-fragrance-and-candlelight/,Tatine-Wild-Mountain-Honey-Votive,Tatine Wild Mountain Honey Votive,"<p style=""white-space: pre-wrap;"">Tatine’s artisan candles are hand-crafted in Chicago. Completely paraffin-free these candles are made from beeswax, soy wax, and a mixture of essential oils and fine perfumes. </p><p style=""white-space: pre-wrap;"">Notes: Honey by heaven, the moon, the stars and the sun. Golden honeycomb dripping with citrus notes, luscious black currant, and wild herbs. </p><p style=""white-space: pre-wrap;"">2 oz. soy votive</p><p style=""white-space: pre-wrap;"">W 2.5"" x D 2.5"" x H 2.5""</p>",PHYSICAL,,Scented,FALSE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b76f0b21ae6cfbc7953017e/5b57700403ce64d971c9766a/1549394220850/Tatine+Candle_Wild+Mountain+Honey.jpg,112322,,,,,,,19.00 USD,0.00 USD,,0.5,2.5,2.5,2.5,0
/shop/lighting/,Dublin-Table-Lamp-Grey,Dublin Table Lamp | Grey,"<p style=""white-space: pre-wrap;"">Hand-made in his high-end ceramic studio in Dallas, TX, Paul Schneider lamps are known for their gorgeous hand-thrown shapes and custom glazes. The current lamp collection consists of five unique shapes, named after Texas towns. The Dublin lamp has a high-fired stoneware body with glossy crackle finish and premium grey glaze. Featuring a walnut base and brass sockets and turn knob, it is truly a timeless classic to accent your space. Each lamp is hand made and signed by Paul Schneider. </p><p style=""white-space: pre-wrap;"">W 8.5"" x D 8.5"" x H 13.5""</p>",PHYSICAL,,Table,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a51c8a922dd7291eb135/5b5742d8352f53339a7aa884/1549645627319/Paul_Schneider_Dublin_Grey.jpg,112330,,,,,,,1500.00 USD,0.00 USD,,30,8.5,8.5,13.5,Unlimited
/shop/textile-shop/,Souveneir-Throw-21,Souveneir Throw | 21,"<p style=""white-space: pre-wrap;"">A Belgian native husband and wife team traveled the countryside for 25 years looking for the perfect linen; the result of this search being throws of the highest quality and softest touch. Each linen throw is made in a very traditional and artisinal way in Belgium using only the best Linen yarns from the local fields. The Souveneir throw is the perfect amount of texture, and a great addition to the end of a bed or a family movie room.</p><p style=""white-space: pre-wrap;"">W 75"" x D 67""</p>",PHYSICAL,,Throws,FALSE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5b576ce30e2e72679dd194bf/1544107723435/Souveneir+Throw+%7C+21.jpg,112334,,,,,,,395.00 USD,0.00 USD,,8,18,12,3,Unlimited
/shop/textile-shop/,Waterpaint-Color-Throw-28-Orange,Waterpaint Color Throw | 28 | Orange,"<p style=""white-space: pre-wrap;"">A Belgian native husband and wife team traveled the countryside for 25 years looking for the perfect linen; the result of this search being throws of the highest quality and softest touch. Each linen throw is made in a very traditional and artisinal way in Belgium using only the best Linen yarns from the local fields. The Waterpaint Color Throw, shown here in orange and natural, is a subtle way to bring color variation into a space, and a perfect throw for the warmer months.</p><p style=""white-space: pre-wrap;"">Belgian Linen Throw ( 65% Linen, 20% Bamboo, 15% PA )</p><p style=""white-space: pre-wrap;"">W 79"" x D 57""</p>",PHYSICAL,,Throws,FALSE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5b577bc1f950b7836a8d9726/1544103227847/Waterpaint+Color+Throw+%7C+28+%7C+Orange.jpg,112340,,,,,,,350.00 USD,0.00 USD,,3,18,12,3,Unlimited
/shop/textile-shop/,Waterpaint-Color-Throw-45-Blue,Waterpaint Color Throw | 45 | Blue,"<p style=""white-space: pre-wrap;"">A Belgian native husband and wife team traveled the countryside for 25 years looking for the perfect linen; the result of this search being throws of the highest quality and softest touch. Each linen throw is made in a very traditional and artisinal way in Belgium using only the best Linen yarns from the local fields. The Waterpaint Color Throw is chic, artistic and equal parts decorative and function; a perfect throw for the warmer months.</p><p style=""white-space: pre-wrap;"">Belgian Linen Throw (65% Linen, 20% Bamboo, 15% PA)</p><p style=""white-space: pre-wrap;"">W 79"" X D 57""</p>",PHYSICAL,,Throws,FALSE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5b577caa352f5384d78957c4/1544103239877/Waterpaint+Color+Throw+%7C+45+%7C+Blue.jpg,112342,,,,,,,350.00 USD,0.00 USD,,3,18,12,3,Unlimited
/shop/textile-shop/,Souveneir-Throw-1100,Souveneir Throw | 1100,"<p style=""white-space: pre-wrap;"">A Belgian native husband and wife team traveled the countryside for 25 years looking for the perfect linen; the result of this search being throws of the highest quality and softest touch. Each linen throw is made in a very traditional and artisinal way in Belgium using only the best Linen yarns from the local fields. The Souveneir throw is the perfect amount of texture, and a great addition to the end of a bed or a family movie room.</p><p style=""white-space: pre-wrap;"">W 75"" x D 67""</p>",PHYSICAL,,Throws,FALSE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5b576cb6352f53e2b329f132/1544107727956/Souveneir+Throw+%7C+1100.jpg,112343,,,,,,,395.00 USD,0.00 USD,,8,18,12,3,Unlimited
/shop/textile-shop/,Blunt-Throw-38-Orange,Blunt Throw | 38 | Orange,"<p style=""white-space: pre-wrap;"">A Belgian native husband and wife team traveled the countryside for 25 years looking for the perfect linen; the result of this search being throws of the highest quality and softest touch. Each linen throw is made in a very traditional and artisinal way in Belgium using only the best Linen yarns from the local fields. The Blunt throw is the perfect amount of texture, and a great addition to the end of a bed or a family movie room.</p><p style=""white-space: pre-wrap;"">W 79” x D 55”</p>",PHYSICAL,,Throws,FALSE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5b573cb8352f53339a796722/1547916265524/Blunt+Throw+%7C+38+%7C+Orange.jpg,112344,,,,,,,395.00 USD,0.00 USD,,5,18,12.5,3,Unlimited
/shop/furniture/,White-Stool-16-x-18,White Stool | 16 x 18,"<p style=""white-space: pre-wrap;"">Our white stool adds graphic and sculptural interest to any room you chose to mix it into. This modern garden stool is made of high grade porcelain and can be used as a casual side table or in a cluster as a coffee table, for indoor/outdoor use and even wet environments like bathrooms. </p><p style=""white-space: pre-wrap;"">W 16"" x D 16"" x H 18""</p><h3 style=""white-space: pre-wrap;""><a href=""/s/dg4aiyhrcynxajggiw7yrja9qh397f"" target=""_blank"">Print Tearsheet</a></h3>",PHYSICAL,,Side Tables,FALSE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5b577d7b352f5384d7898d6a/1543332447528/Stool_White_16x18_Side.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a30bcd8366ce272d560a/5b577d7b575d1f037b90cf0c/1543332447531/Stool_White_16x18_Angle.jpg",112347,,,,,,,295.00 USD,0.00 USD,,50,16,16,18,0
/shop/wall-decor/,Karina-Bania-Between-Us-40x40-Acrylic,Karina Bania | Between Us | 40x40 Acrylic,"<p style=""white-space: pre-wrap;"">The artist is a mixed media painter living in California. Largely self-taught, her degree is in Business, but she picked up a paintbrush and a backpack the day after graduating. She spent many years living around the world developing her art. While studying in India, she began incorporating local pigments and dyes into her work, eventually developing her unique style of stained washes and shapes on raw canvas. ""Between Us"" is meant to explore the abstract geographies that we navigate in our lives. Created from acrylic, latex, pigment + dye on linen back canvas and framed in a 2 1/2” natural birch floater frame.</p><p style=""white-space: pre-wrap;"">W 20"" x D 2.5"" x H 40""</p>",PHYSICAL,,Art,FALSE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5b5754a38a922d7556bb079c/1535821735048/Karina+Bania_Circle_40x40.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5b5754a3aa4a99301be5cb2d/1535821735052/Karina+Bania_Circle_40x40_Detail.jpg",112348,,,,,,,2400.00 USD,0.00 USD,,25,40,20,2,0
/shop/textile-shop/,Waterpaint-Color-Throw-40-Blue-and-Natural,Waterpaint Color Throw | 40 | Blue and Natural,"<p style=""white-space: pre-wrap;"">A Belgian native husband and wife team traveled the countryside for 25 years looking for the perfect linen; the result of this search being throws of the highest quality and softest touch. Each linen throw is made in a very traditional and artisinal way in Belgium using only the best Linen yarns from the local fields. The Waterpaint Color Throw, shown here in blue and natural, is a subtle way to bring color variation into a space, and a perfect throw for the warmer months.</p><p style=""white-space: pre-wrap;"">Belgian Linen Throw ( 65% Linen, 20% Bamboo, 15% PA )</p><p style=""white-space: pre-wrap;"">W 79"" x D 57""</p>",PHYSICAL,,Throws,FALSE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5b577bf488251bbdb644f65b/1544103265599/Waterpaint+Color+Throw+%7C+40+%7C+Blue+and+Natural.jpg,112350,,,,,,,350.00 USD,0.00 USD,,3,18,12,3,Unlimited
/shop/wall-decor/,Meredith-Mejerle-Rush-OVERGROWING-30x30,Meredith Mejerle Rush | OVERGROWING  | 30x30,"<p style=""white-space: pre-wrap;"">A native of Alpharetta, Meredith explored different mediums and styles of art while she was a student of the University of Georgia. Each piece offers just a glimmer into the wealth of her artistic abilities, from paintings to ornaments to tissue paper. She’s found a way to express her personal style, no matter the medium. </p><p style=""white-space: pre-wrap;"">W 30"" x D 2.5"" x H 30""</p>",PHYSICAL,,Art,FALSE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5b5760fa8a922d7556bdb1d7/1535033833039/Meredith+Mejerle_Overgrowing_30x30.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5b5760fa0e2e72679dcedcf7/1535033833037/Meredith+Mejerle_Overgrowing_30x30_Detail.jpg",112356,,,,,,,1150.00 USD,0.00 USD,,10,30,30,3,0
/shop/wall-decor/,Meredith-Mejerle-Rush-FADING-AWAY-I-20x30,Meredith Mejerle Rush | FADING AWAY I 20x30,"<p style=""white-space: pre-wrap;"">A native of Alpharetta, Meredith explored different mediums and styles of art while she was a student of the University of Georgia. Each piece offers just a glimmer into the wealth of her artistic abilities, from paintings to ornaments to tissue paper. She’s found a way to express her personal style, no matter the medium. </p><p style=""white-space: pre-wrap;"">W 30"" x D 2.5"" x H 20""</p>",PHYSICAL,,Art,FALSE,"https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5b57608b88251b20d6061002/1551824745943/Meredith+Mejerle_Fading+Away_20x30.jpg, https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b74a56e40ec9a0fc38dc09e/5b57608b562fa7157863db70/1551824745939/Meredith+Mejerle_Fading+Away_20x30_Detail.jpg",112357,,,,,,,800.00 USD,0.00 USD,,10,20,30,3,0
/shop/textile-shop/,Souveneir-Throw-25,Souveneir Throw | 25,"<p style=""white-space: pre-wrap;"">A Belgian native husband and wife team traveled the countryside for 25 years looking for the perfect linen; the result of this search being throws of the highest quality and softest touch. Each linen throw is made in a very traditional and artisinal way in Belgium using only the best Linen yarns from the local fields. The Souveneir throw is the perfect amount of texture, and a great addition to the end of a bed or a family movie room.</p><p style=""white-space: pre-wrap;"">W 75"" x D 67""</p>",PHYSICAL,,Throws,FALSE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5b576d3b758d46e507443e0c/1544107717621/Souveneir+Throw+%7C+25.jpg,112364,,,,,,,395.00 USD,0.00 USD,,8,18,12,3,Unlimited
/shop/textile-shop/,Bubley-Throw-11,Bubley Throw | 11,"<p style=""white-space: pre-wrap;"">A Belgian native husband and wife team traveled the countryside for 25 years looking for the perfect linen; the result of this search being throws of the highest quality and softest touch. Each linen throw is made in a very traditional and artisinal way in Belgium using only the best Linen yarns from the local fields. The Bubley throw, made of linen and Alpaca wool adds the perfect amount of casual elegance wherever it's placed. </p><p style=""white-space: pre-wrap;"">W 69"" x D 51""</p>",PHYSICAL,,Throws,TRUE,https://static1.squarespace.com/static/553bbe08e4b08cd58584aa12/5b88a1168a922d94208fb3ec/5b573cf5575d1fb3afd1de6c/1547916389111/Bubley+Throw+%7C+11.jpg,112365,,,,,,,650.00 USD,0.00 USD,,5,18,12.5,3,Unlimited
